timestamp,model_embedding,model_llm,question,answer
2026-03-29T22:07:46.844578,Indo Sentence BERT,gemma3:4b,peternakan milik pak toni didesa sebrang memaksa sapi-sapinya untuk bekerja menarik beban jauh melebihi kemampuan fisiknya setiap hari hingga beberapa sapi mati kelelahan. Apakah pemilik peternakan bisa dipidana?,"Ya, Pak Toni berpotensi dipidana.

Pasal 520 (1) mengatur tentang penarikan barang yang merugikan pihak yang berhak atas barang tersebut. Dalam kasus ini, Pak Toni memaksa sapi-sapinya untuk menarik beban melebihi kemampuan mereka, yang mengakibatkan sapi mati kelelahan. Hal ini memenuhi unsur penarikan barang dari hewan yang memiliki hak atasnya (dalam hal ini, sapi-sapi tersebut).  Karena tindakan Pak Toni merugikan sapi-sapinya, maka ia dapat dipidana sesuai dengan Pasal 520 (1).

[Ref: Pasal 520 (1)]
"
2026-03-29T22:08:38.182335,Multilingual E5 Small,gemma3:4b,Saya melihat ada warung di depan sekolah yang menjual miras ke murid SMP. Berapa lama hukuman maksimal untuk pemilik warung itu karena menjual ke anak-anak?,"Berdasarkan konteks yang diberikan, pemilik warung yang menjual miras ke murid SMP dapat dikenakan hukuman maksimal. Hal ini tercantum dalam Pasal 422 ayat (2) yang menyatakan: “Setiap Orang yang menjual atau memberi minuman atau bahan yang memabukkan kepada Anak, dipidana dengan pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak kategori II.” Karena target penjualannya adalah anak-anak SMP, maka hukuman yang berlaku adalah 2 tahun penjara atau denda kategori II.

[Ref: Pasal 422 ayat (2)]
"
2026-03-29T22:10:16.364938,Multilingual All Mini LM,gemma3:4b,Saya melihat ada warung di depan sekolah yang menjual miras ke murid SMP. Berapa lama hukuman maksimal untuk pemilik warung itu karena menjual ke anak-anak?,"Berdasarkan pasal yang Anda berikan, pemilik warung yang menjual miras ke murid SMP dapat dikenakan hukuman maksimal. Mari kita lihat pasal yang relevan:

Pasal 422 ayat (2) menyatakan: “Jika Tindak Pidana sebagaimana dimaksud pada ayat (1) dilakukan terhadap Anak, dipidana dengan pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak kategori II.”

Karena target penjualan miras adalah murid SMP (di bawah 18 tahun), maka pemilik warung tersebut dapat dipidana dengan pidana penjara paling lama 2 (dua) tahun.

[Ref: Pasal 422 ayat (2)]
"
2026-03-29T22:11:57.912424,Multilingual All Mini LM,gemma3:4b,Seorang pendemo sengaja memecahkan kaca halte busway saat sedang aksi. Berapa lama ancaman penjara untuk perusakan fasilitas publik seperti ini?,"Berdasarkan konteks yang diberikan, perusakan halte busway oleh seorang pendemo yang sengaja memecahkan kaca dapat dikenakan pidana sesuai dengan Pasal 293 ayat (1) KUHP. Pasal tersebut menyatakan bahwa setiap orang yang merusak gedung pengadilan, ruang sidang pengadilan, atau alat perlengkapan sidang pengadilan yang mengakibatkan hakim tidak dapat menyelenggarakan sidang pengadilan, dipidana dengan pidana penjara paling lama 4 (empat) tahun.

Karena halte busway merupakan fasilitas publik, perusakan tersebut memenuhi unsur-unsur tindak pidana yang diatur dalam pasal tersebut.

**Referensi:** Pasal 293 ayat (1) KUHP.
"
2026-03-29T22:13:11.583836,Indo Sentence BERT,gemma3:4b,Seorang pendemo sengaja memecahkan kaca halte busway saat sedang aksi. Berapa lama ancaman penjara untuk perusakan fasilitas publik seperti ini?,"Berdasarkan konteks yang diberikan, seorang pendemo yang sengaja memecahkan kaca halte busway saat sedang aksi dapat dipidana berdasarkan Pasal 293 ayat (1) Kitab Undang-Undang Hukum Pidana (KUHP). Pasal tersebut menyatakan bahwa setiap orang yang merusak gedung pengadilan, ruang sidang pengadilan, atau alat perlengkapan sidang pengadilan yang mengakibatkan hakim tidak dapat menyelenggarakan sidang pengadilan, dipidana dengan pidana penjara paling lama 4 (empat) tahun.

Karena halte busway merupakan fasilitas publik, perusakan tersebut memenuhi unsur-unsur tindak pidana yang diatur dalam pasal tersebut.

[Ref: Pasal 293 ayat (1) KUHP]
"
2026-03-29T22:13:39.810632,BGE-M3,gemma3:4b,peternakan milik pak toni didesa sebrang memaksa sapi-sapinya untuk bekerja menarik beban jauh melebihi kemampuan fisiknya setiap hari hingga beberapa sapi mati kelelahan. Apakah pemilik peternakan bisa dipidana?,"Ya, pemilik peternakan Pak Toni berpotensi dipidana.

Berdasarkan Pasal 520 (1) Kitab Undang-Undang Hukum Pidana (KUHP), Pak Toni dapat dipidana karena telah menarik sebagian atau seluruh Barang (sapi-sapinya) untuk keperluan pemiliknya, dari orang lain yang mempunyai hak atas sapi tersebut (dalam hal ini, sapi-sapi itu sendiri) dengan merugikan sapi-sapi tersebut. Tindakan memaksa sapi untuk bekerja melebihi kemampuan fisiknya hingga menyebabkan sapi mati kelelahan memenuhi unsur-unsur tindak pidana menarik barang dengan merugikan.

Pasal yang relevan adalah: **Pasal 520 (1) KUHP**

Penjelasan: Pasal ini mengatur tentang penarikan barang yang merugikan pemiliknya atau pihak yang berhak atas barang tersebut. Dalam kasus ini, Pak Toni secara langsung menyebabkan kerugian (kematian sapi) akibat tindakan memaksa yang tidak sesuai dengan kemampuan sapi.
"
2026-03-29T22:13:49.256457,BGE-M3,gemma3:4b,Seorang pendemo sengaja memecahkan kaca halte busway saat sedang aksi. Berapa lama ancaman penjara untuk perusakan fasilitas publik seperti ini?,"Berdasarkan konteks yang diberikan, seorang pendemo yang sengaja memecahkan kaca halte busway saat sedang aksi dapat dikenakan ancaman pidana. Hal ini diatur dalam **Pasal 522** yang menyatakan: “Setiap Orang yang secara melawan hukum merusak bangunan gedung untuk sarana, prasarana, dan/atau fasilitas pelayanan publik, dipidana dengan pidana penjara paling lama 3 (tiga) tahun atau pidana denda paling banyak kategori IV.”

Karena halte busway merupakan fasilitas pelayanan publik, tindakan memecahkan kaca halte tersebut memenuhi unsur-unsur perbuatan yang diatur dalam pasal tersebut.

[Ref: Pasal 522]
"
2026-03-29T22:14:18.845368,Multilingual E5 Small,gemma3:4b,peternakan milik pak toni didesa sebrang memaksa sapi-sapinya untuk bekerja menarik beban jauh melebihi kemampuan fisiknya setiap hari hingga beberapa sapi mati kelelahan. Apakah pemilik peternakan bisa dipidana?,"Ya, pemilik peternakan Pak Toni berpotensi dipidana. Hal ini berdasarkan pada Pasal 520 (1) Kitab Undang-Undang Hukum Pidana (KUHP).

Pasal 520 (1) KUHP mengatur tentang penarikan barang milik orang lain untuk keperluan pemiliknya, yang merugikan pihak lain yang memiliki hak atas barang tersebut. Dalam kasus ini, Pak Toni menarik sapi-sapinya untuk bekerja menarik beban jauh melebihi kemampuan fisiknya, sehingga menyebabkan sapi-sapi tersebut kelelahan dan beberapa bahkan mati. Tindakan ini jelas merugikan hak orang lain (pemilik sapi) yang memiliki hak gadai, hak menahan, atau hak pakai atas sapi-sapi tersebut.

Sesuai dengan Pasal 520 (1) huruf a, tindakan Pak Toni memenuhi unsur-unsur tindak pidana yang diatur dalam pasal tersebut.

Referensi: Pasal 520 (1) KUHP."
2026-03-29T22:14:53.040399,Multilingual E5 Small,gemma3:4b,Seorang pendemo sengaja memecahkan kaca halte busway saat sedang aksi. Berapa lama ancaman penjara untuk perusakan fasilitas publik seperti ini?,"Berdasarkan konteks yang diberikan, seorang pendemo yang sengaja memecahkan kaca halte busway saat sedang aksi dapat dikenakan ancaman pidana.

Pasal 522 mengatur tentang perusakan bangunan gedung sarana, prasarana, dan/atau fasilitas pelayanan publik secara melawan hukum. Dalam kasus ini, halte busway merupakan fasilitas pelayanan publik.  Pasal 522 menyatakan bahwa perbuatan tersebut dapat dipidana dengan pidana penjara paling lama 3 (tiga) tahun atau pidana denda paling banyak kategori IV.  Selain itu, Pasal 523 juga relevan karena mengatur perusakan bangunan gedung sarana, prasarana, dan/atau fasilitas pelayanan publik, dengan ancaman pidana penjara paling lama 6 (enam) tahun atau pidana denda paling banyak kategori V.

Karena halte busway adalah fasilitas pelayanan publik, maka pasal yang paling relevan untuk kasus ini adalah **Pasal 522** dan **Pasal 523**.

[Ref: Pasal 522, Pasal 523]
"
2026-03-29T22:16:09.162701,Multilingual All Mini LM,gemma3:4b,peternakan milik pak toni didesa sebrang memaksa sapi-sapinya untuk bekerja menarik beban jauh melebihi kemampuan fisiknya setiap hari hingga beberapa sapi mati kelelahan. Apakah pemilik peternakan bisa dipidana?,"Ya, Pak Toni berpotensi dipidana. Perbuatan memaksa sapi-sapinya untuk bekerja melebihi kemampuan fisiknya hingga menyebabkan sapi mati kelelahan merupakan tindakan yang dapat dikategorikan sebagai tindak pidana. Hal ini terkait dengan **Pasal 520 (1) huruf a** Kitab Undang-Undang Hukum Pidana (KUHP).

Pasal 520 (1) huruf a KUHP mengatur tentang menarik sebagian atau seluruh Barang miliknya atau Barang milik orang lain untuk keperluan pemiliknya, dari orang lain yang mempunyai hak gadai, hak menahan, hak pungut hasil, atau hak pakai atas Barang tersebut. Dalam kasus ini, Pak Toni secara terang-terangan memaksa sapi-sapinya (yang merupakan aset miliknya) untuk bekerja secara berlebihan, sehingga merugikan sapi-sapi tersebut. Kerugian ini dapat dianggap sebagai tindakan yang merugikan pihak lain (pemilik sapi) dan memenuhi unsur-unsur tindak pidana sesuai dengan pasal tersebut.

Selain itu, perbuatan Pak Toni juga dapat dikategorikan sebagai tindakan yang melanggar hak hewan, meskipun tidak secara eksplisit diatur dalam KUHP. Namun, prinsip keadilan dan perlindungan terhadap hewan hidup dapat menjadi dasar pertimbangan hukum dalam penegakan hukum.

**Referensi:** Pasal 520 (1) huruf a KUHP.
"
2026-03-29T22:16:34.610206,Indo Sentence BERT,gemma3:4b,Boleh nggak sih kita bikin meme lucu-lucuan yang isinya menghina atau ngatain institusi DPR atau Kepolisian di internet?,"Berdasarkan konteks yang diberikan, pembuatan meme lucu-lucuan yang isinya menghina atau mengatatai institusi DPR atau Kepolisian di internet bisa berpotensi menimbulkan masalah hukum. Mari kita telaah pasal-pasal yang relevan:

Pasal 241 (1) mengatur tentang penyebaran penghinaan terhadap pemerintah atau lembaga negara. Jika meme yang dibuat disiarkan, ditunjukkan, atau ditempelkan sehingga terlihat oleh umum, dan berisi penghinaan terhadap DPR atau Kepolisian dengan maksud agar isi penghinaan diketahui umum, maka tindakan tersebut dapat dipidana dengan pidana penjara paling lama 3 tahun atau denda paling banyak kategori IV.  Pasal ini menekankan bahwa *maksud* dari penyebaran tersebut adalah kunci.

Pasal 239 juga relevan, meskipun lebih fokus pada penghinaan terhadap lagu kebangsaan. Namun, prinsipnya sama, yaitu tindakan yang bersifat menghina atau merendahkan kehormatan terhadap institusi (dalam hal ini, DPR atau Kepolisian) dapat dikenakan sanksi.

Pasal 300 juga perlu diperhatikan, meskipun pasal ini lebih umum tentang hasutan yang bersifat permusuhan atau diskriminatif. Jika meme tersebut mengandung unsur hasutan yang dapat memicu kekerasan atau diskriminasi terhadap lembaga-lembaga tersebut, maka dapat dikenakan sanksi pidana penjara paling lama 3 tahun atau denda paling banyak kategori IV.

Penting untuk diingat bahwa aduan harus dilakukan oleh pimpinan pemerintah atau lembaga negara (Pasal 241(3)).

Dengan demikian, pembuatan dan penyebaran meme yang menghina atau mengatatai DPR atau Kepolisian di internet berpotensi melanggar hukum dan dapat dikenakan sanksi pidana.

[Ref: Pasal 241(1), Pasal 239, Pasal 300]
"
2026-03-29T22:17:16.358350,BGE-M3,gemma3:4b,Boleh nggak sih kita bikin meme lucu-lucuan yang isinya menghina atau ngatain institusi DPR atau Kepolisian di internet?,"Berdasarkan konteks yang diberikan, pembuatan meme lucu-lucuan yang isinya menghina atau mengatatai institusi DPR atau Kepolisian di internet bisa berpotensi menimbulkan masalah hukum. Mari kita telaah pasal-pasal yang relevan:

Pasal 240 ayat (1) mengatur tentang penghinaan terhadap pemerintah atau lembaga negara secara lisan atau tulisan. Jika tindakan ini dilakukan di muka umum dan berakibat terjadinya kerusuhan, ancamannya adalah pidana penjara paling lama 3 tahun atau denda paling banyak kategori IV. [Ref: Pasal 240]

Pasal 241 ayat (1) juga relevan, meskipun fokusnya pada penghinaan terhadap pemerintah atau lembaga negara melalui penyebaran informasi (misalnya rekaman atau siaran).  Namun, jika tindakan ini menyebabkan kerusuhan, ancamannya menjadi pidana penjara paling lama 4 tahun atau denda paling banyak kategori IV. [Ref: Pasal 241]

Pasal 391 berkaitan dengan pemalsuan surat, namun tidak secara langsung membahas meme.  Namun, jika meme tersebut dibuat dengan memalsukan data atau informasi resmi, maka pasal ini bisa diterapkan.

Penting untuk dicatat, Pasal 239 mengatur tentang penghinaan terhadap lagu kebangsaan, yang tidak relevan dengan pertanyaan ini.

Selain itu, Pasal 239 ayat (3) menyatakan bahwa tindak pidana ini hanya dapat dituntut berdasarkan aduan pihak yang dihina. Artinya, DPR atau Kepolisian harus mengajukan laporan jika mereka merasa telah dihina melalui meme tersebut.

**Kesimpulan:**

Membuat meme yang menghina atau mengatatai institusi DPR atau Kepolisian di internet berpotensi melanggar Pasal 240 ayat (1) KUHP.  Tindakan ini dapat dikenakan pidana penjara hingga 3 tahun atau denda paling banyak kategori IV, terutama jika dilakukan di muka umum dan berpotensi memicu kerusuhan.

[Ref: Pasal 240]
"
2026-03-29T22:22:03.580395,Multilingual E5 Small,gemma3:4b,"Seseorang mengaku sebagai manajer bank terkenal dan menjanjikan bunga 50% per bulan. Saya percaya dan memberikan uang 100 juta, ternyata dia pengangguran dan uang saya dibawa lari. Masuk pasal mana perbuatannya?","Perbuatan orang tersebut memenuhi unsur-unsur dalam **Pasal 492** Kitab Undang-Undang Hukum Pidana (KUHP).

**Penjelasan:**

Pasal 492 mengatur tentang penipuan. Dalam kasus ini, orang tersebut menggunakan nama palsu (men mengaku sebagai manajer bank terkenal) dan tipu muslihat (menawarkan bunga 50% per bulan yang tidak masuk akal) untuk menggerakkan Anda agar menyerahkan uang 100 juta. Tindakan ini memenuhi unsur-unsur penipuan, yaitu:

*   **Maksud menguntungkan diri sendiri atau orang lain secara melawan hukum:** Orang tersebut ingin mendapatkan uang Anda.
*   **Memakai nama palsu atau kedudukan palsu:** Ia mengaku sebagai manajer bank.
*   **Menggunakan tipu muslihat atau rangkaian kata bohong:** Menawarkan bunga 50% per bulan adalah janji yang tidak realistis dan bertujuan untuk menipu.
*   **Menggerakkan orang supaya menyerahkan suatu Barang, memberi utang, membuat pengakuan utang, atau menghapus piutang:** Anda menyerahkan uang 100 juta berdasarkan janji tersebut.

Sanksi yang berlaku untuk pelanggaran pasal ini adalah pidana penjara paling lama 4 (empat) tahun.

**Referensi:** Pasal 492 KUHP.
"
2026-03-29T22:24:23.905197,Indo Sentence BERT,gemma3:4b,"Seseorang mengaku sebagai manajer bank terkenal dan menjanjikan bunga 50% per bulan. Saya percaya dan memberikan uang 100 juta, ternyata dia pengangguran dan uang saya dibawa lari. Masuk pasal mana perbuatannya?","Perbuatan orang yang mengaku sebagai manajer bank terkenal dan menjanjikan bunga 50% per bulan, kemudian setelah Anda percaya dan memberikan uang 100 juta, ternyata dia pengangguran dan uang tersebut dibawa lari, merupakan tindakan penipuan. Hal ini berkaitan dengan **Pasal 492** Kitab Undang-Undang Hukum Pidana.

Pasal 492 mengatur tentang pidana bagi seseorang yang dengan maksud menguntungkan diri sendiri atau orang lain secara melawan hukum dengan memakai nama palsu atau kedudukan palsu, menggunakan tipu muslihat atau rangkaian kata bohong, menggerakkan orang supaya menyerahkan suatu Barang, memberi utang, membuat pengakuan utang, atau menghapus piutang.  Dalam kasus ini, penggunaan nama palsu (sebagai manajer bank terkenal) dan janji bunga yang tidak masuk akal merupakan bentuk tipu muslihat untuk menipu Anda agar memberikan uang.

[Ref: Pasal 492]
"
2026-03-29T22:26:13.927787,BGE-M3,gemma3:4b,"Seseorang mengaku sebagai manajer bank terkenal dan menjanjikan bunga 50% per bulan. Saya percaya dan memberikan uang 100 juta, ternyata dia pengangguran dan uang saya dibawa lari. Masuk pasal mana perbuatannya?","Perbuatan orang yang mengaku sebagai manajer bank terkenal dan menjanjikan bunga 50% per bulan, kemudian mengambil uang 100 juta setelah Anda percaya, merupakan tindakan penipuan. Hal ini berkaitan dengan **Pasal 492** Kitab Undang-Undang Hukum Pidana (KUHP).

Pasal 492 mengatur bahwa setiap orang yang dengan maksud menguntungkan diri sendiri atau orang lain secara melawan hukum dengan memakai nama palsu atau kedudukan palsu, menggunakan tipu muslihat atau rangkaian kata bohong, menggerakkan orang supaya menyerahkan suatu Barang, memberi utang, membuat pengakuan utang, atau menghapus piutang, dipidana karena penipuan, dengan pidana penjara paling lama 4 (empat) tahun atau pidana denda paling banyak kategori V.

Dalam kasus ini, penggunaan nama palsu (mengaku sebagai manajer bank) dan janji bunga yang tidak masuk akal merupakan tipu muslihat yang digunakan untuk menipu Anda agar memberikan uang.

**Referensi:** Pasal 492 KUHP
"
2026-03-29T22:27:11.090496,Multilingual All Mini LM,gemma3:4b,"Seseorang mengaku sebagai manajer bank terkenal dan menjanjikan bunga 50% per bulan. Saya percaya dan memberikan uang 100 juta, ternyata dia pengangguran dan uang saya dibawa lari. Masuk pasal mana perbuatannya?","Perbuatan orang yang mengaku sebagai manajer bank terkenal dan menjanjikan bunga 50% per bulan, kemudian mengambil uang 100 juta setelah Anda percaya dan memberikan uang tersebut, dapat dikategorikan sebagai penipuan. Meskipun tidak ada pasal yang secara spesifik menyebutkan skenario ini, beberapa pasal relevan dapat diterapkan.

Pasal 494 merupakan pasal yang paling relevan. Pasal ini mengatur tentang penipuan ringan, di mana seseorang memberikan barang atau jasa dengan maksud menipu. Dalam kasus ini, “barang” yang diberikan adalah uang, dan “penipuan” terjadi karena janji bunga yang tidak ditepati dan pengambilalihan uang tanpa itikad baik.  Selain itu, tindakan ini juga dapat dikategorikan sebagai penggelapan, karena uang tersebut seharusnya dikelola oleh orang yang mengaku sebagai manajer bank, namun malah disalahgunakan. Pasal 607 ayat (1) dan (c) dapat diterapkan karena orang tersebut memanfaatkan kepercayaan Anda untuk menguasai uang yang seharusnya menjadi kekayaan perusahaan (dalam hal ini, kekayaan Anda).

[Ref: Pasal 494, Pasal 607 ayat (1) dan (c)]
"
2026-03-29T22:32:48.300475,Indo Sentence BERT,gemma3:4b,"Saya pesan sepatu ukuran 42 warna hitam, tapi penjual sengaja kirim sandal jepit bekas warna hijau dan tidak mau tanggung jawab. Apakah penjual ini bisa dipidana?","Ya, penjual tersebut berpotensi dipidana berdasarkan **Pasal 493** Kitab Undang-Undang Hukum Pidana (KUHP).

Pasal 493 mengatur tentang penjual yang menipu pembeli. Dalam kasus Anda, penjual mengirimkan sandal jepit bekas warna hijau padahal Anda memesan sepatu ukuran 42 warna hitam. Ini jelas merupakan tindakan penipuan karena penjual menyerahkan barang lain yang tidak sesuai dengan pesanan Anda.  Tindakan ini memenuhi unsur-unsur yang diatur dalam pasal tersebut.

Ancamannya adalah pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak kategori IV.

[Ref: Pasal 493]
"
2026-03-29T22:34:23.681156,BGE-M3,gemma3:4b,"Saya pesan sepatu ukuran 42 warna hitam, tapi penjual sengaja kirim sandal jepit bekas warna hijau dan tidak mau tanggung jawab. Apakah penjual ini bisa dipidana?","Ya, penjual tersebut berpotensi dipidana berdasarkan **Pasal 493** Kitab Undang-Undang Hukum Pidana (KUHP).

Pasal 493 mengatur tentang penjual yang menipu pembeli. Dalam kasus Anda, penjual mengirimkan sandal jepit bekas warna hijau padahal pembeli memesan sepatu ukuran 42 warna hitam. Ini merupakan tindakan yang memenuhi unsur penipuan, yaitu menyerahkan barang lain selain yang telah ditentukan oleh pembeli.  Dengan kata lain, penjual sengaja memberikan barang yang tidak sesuai dengan pesanan pembeli.  Sesuai dengan pasal tersebut, penjual akan dipidana dengan pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak kategori IV.

[Ref: Pasal 493 KUHP]
"
2026-03-29T22:36:02.931375,Multilingual E5 Small,gemma3:4b,"Saya pesan sepatu ukuran 42 warna hitam, tapi penjual sengaja kirim sandal jepit bekas warna hijau dan tidak mau tanggung jawab. Apakah penjual ini bisa dipidana?","Ya, penjual tersebut berpotensi dipidana berdasarkan Pasal 493 Kitab Undang-Undang Hukum Pidana (KUHP).

Pasal 493 KUHP mengatur tentang penjual yang menipu pembeli. Dalam kasus Anda, penjual mengirimkan sandal jepit bekas warna hijau padahal Anda memesan sepatu ukuran 42 warna hitam. Ini merupakan tindakan penipuan karena penjual menyerahkan barang lain yang tidak sesuai dengan pesanan Anda mengenai keadaan (ukuran dan warna).  Penjual dapat dipidana dengan pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak kategori IV.

[Ref: Pasal 493 Dipidana dengan pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak kategori IV, penjual yang menipu pembeli: a. dengan menyerahkan Barang lain selain yang telah ditentukan oleh pembeli; atau b. tentang keadaan, sifat, atau banyaknya Barang yang diserahkan.]
"
2026-03-29T22:38:15.816885,Multilingual All Mini LM,gemma3:4b,"Saya pesan sepatu ukuran 42 warna hitam, tapi penjual sengaja kirim sandal jepit bekas warna hijau dan tidak mau tanggung jawab. Apakah penjual ini bisa dipidana?","Ya, penjual tersebut berpotensi dipidana berdasarkan Pasal 493 Kitab Undang-Undang Hukum Pidana (KUHP).

Pasal 493 KUHP mengatur tentang penjual yang menipu pembeli. Dalam kasus ini, pembeli memesan sepatu ukuran 42 warna hitam, namun penjual mengirimkan sandal jepit bekas warna hijau. Ini merupakan tindakan yang memenuhi unsur penipuan, yaitu menyerahkan barang lain selain yang telah ditentukan oleh pembeli.  Penjual seharusnya menyampaikan barang yang sesuai dengan pesanan pembeli.

Sanksi yang dikenakan adalah pidana penjara paling lama 2 (dua) tahun atau pidana denda paling banyak kategori IV.

[Ref: Pasal 493 KUHP]
"
2026-03-29T22:43:36.119470,Indo Sentence BERT,gemma3:4b,Ada orang masuk ke pekarangan rumah saya jam 2 malam dan mencuri sepeda motor. Apakah hukumannya sama dengan pencurian biasa?,"Pertanyaan: Ada orang masuk ke pekarangan rumah saya jam 2 malam dan mencuri sepeda motor. Apakah hukumannya sama dengan pencurian biasa?

Jawaban: Untuk menentukan hukumannya, kita perlu melihat beberapa pasal yang relevan. Pasal 478 mengatur tentang pencurian ringan. Pasal ini menyatakan bahwa jika pencurian dilakukan tidak dalam sebuah rumah atau pekarangan tertutup yang ada rumahnya, dan harga barang yang dicurinya tidak lebih dari Rp500.000,00, maka pelaku akan dipidana sebagai pencurian ringan dengan pidana denda paling banyak kategori II.

Namun, kasus Anda melibatkan pencurian sepeda motor di pekarangan rumah Anda.  Pasal 477 (1) menyebutkan beberapa jenis pencurian yang lebih berat, termasuk pencurian sepeda motor.  Jika sepeda motor yang dicuri memiliki nilai lebih dari Rp500.000,00, atau jika ada unsur-unsur lain yang memperberat, seperti penggunaan cara tertentu untuk masuk atau mencuri, maka hukumannya akan lebih berat daripada pencurian ringan.

Oleh karena itu, hukuman untuk kasus ini akan bergantung pada nilai sepeda motor yang dicuri dan bagaimana cara pencurian dilakukan. Jika nilai sepeda motor di bawah Rp500.000,00 dan cara pencuriannya sederhana, maka hukumannya akan sesuai dengan pencurian ringan. Namun, jika nilainya lebih tinggi atau ada unsur-unsur lain yang memperberat, hukumannya bisa lebih berat.

[Ref: Pasal 477, Pasal 478]
"
2026-03-29T22:46:56.609306,BGE-M3,gemma3:4b,Ada orang masuk ke pekarangan rumah saya jam 2 malam dan mencuri sepeda motor. Apakah hukumannya sama dengan pencurian biasa?,"Pertanyaan: Ada orang masuk ke pekarangan rumah saya jam 2 malam dan mencuri sepeda motor. Apakah hukumannya sama dengan pencurian biasa?

Jawaban: Ya, hukumannya bisa berbeda dengan pencurian biasa. Hal ini karena beberapa faktor yang disebutkan dalam KUHP.

Pasal 478 mengatur tentang pencurian ringan. Pasal ini berlaku jika tindak pidana pencurian dilakukan tidak dalam sebuah rumah atau pekarangan tertutup yang ada rumahnya, dan harga Barang yang dicurinya tidak lebih dari Rp500.000,00. Dalam kasus Anda, orang tersebut masuk ke pekarangan rumah Anda dan mencuri sepeda motor. Jika nilai sepeda motor tersebut tidak melebihi Rp500.000,00, maka kemungkinan besar kasus ini akan dikategorikan sebagai pencurian ringan.  Pidana untuk pencurian ringan adalah denda paling banyak kategori II.

Namun, perlu diperhatikan juga Pasal 479 yang mengatur tentang pencurian dengan kekerasan. Jika tindakan mencuri tersebut disertai dengan kekerasan atau ancaman kekerasan, maka hukuman akan lebih berat, yaitu penjara paling lama 9 tahun.

Oleh karena itu, hukuman yang diterima akan bergantung pada bukti yang ada, terutama mengenai apakah tindakan pencurian disertai kekerasan atau tidak.

[Ref: Pasal 478, Pasal 479]
"
2026-03-29T22:49:42.638159,Multilingual E5 Small,gemma3:4b,Ada orang masuk ke pekarangan rumah saya jam 2 malam dan mencuri sepeda motor. Apakah hukumannya sama dengan pencurian biasa?,"Ya, hukumannya bisa lebih berat daripada pencurian biasa. Berdasarkan Pasal 477 ayat (1) huruf e, pencurian pada malam hari dalam suatu pekarangan tertutup yang ada rumahnya, dilakukan oleh orang yang adanya tidak diketahui atau tidak dikehendaki oleh yang berhak, dapat dikenakan pidana penjara paling lama 7 tahun.  Selain itu, karena tindakan tersebut melibatkan pencurian sepeda motor, yang merupakan sumber mata pencaharian utama, kemungkinan besar akan diklasifikasikan sebagai pencurian dengan ancaman atau tindak pidana khusus yang dapat meningkatkan hukuman.  Pasal 479 juga relevan jika tindakan tersebut disertai kekerasan atau ancaman kekerasan.  Untuk menentukan hukuman yang tepat, akan diperlukan pemeriksaan lebih lanjut mengenai keadaan spesifik kejadian tersebut.

[Ref: Pasal 477 ayat (1) huruf e, Pasal 479]
"
2026-03-29T22:51:35.364895,Multilingual All Mini LM,gemma3:4b,Ada orang masuk ke pekarangan rumah saya jam 2 malam dan mencuri sepeda motor. Apakah hukumannya sama dengan pencurian biasa?,"Pertanyaan: Ada orang masuk ke pekarangan rumah saya jam 2 malam dan mencuri sepeda motor. Apakah hukumannya sama dengan pencurian biasa?

Jawaban: Untuk menentukan hukumannya, kita perlu melihat Pasal 478 KUHP. Pasal ini mengatur tentang pencurian ringan. Syarat pencurian yang dianggap ringan adalah:

1.  Tindak pidana pencurian dilakukan tidak dalam sebuah rumah atau pekarangan tertutup yang ada rumahnya.
2.  Harga Barang yang dicurinya tidak lebih dari Rp500.000,00.

Dalam kasus Anda, orang tersebut masuk ke pekarangan rumah Anda dan mencuri sepeda motor. Jika sepeda motor tersebut bernilai di bawah Rp500.000,00, maka pelaku akan dipidana sebagai pencurian ringan dengan ancaman pidana denda paling banyak kategori II.

Namun, jika nilai sepeda motor lebih dari Rp500.000,00, maka pelaku akan dipidana sebagai pencurian biasa sesuai dengan pasal yang mengatur pencurian umum (misalnya Pasal 362 KUHP).

Selain itu, perlu diperhatikan juga Pasal 479 KUHP yang mengatur tentang pencurian dengan kekerasan. Jika tindakan mencuri tersebut disertai dengan kekerasan atau ancaman kekerasan, maka hukuman yang diberikan akan lebih berat.

[Ref: Pasal 478, Pasal 479, Pasal 362 KUHP]
"
